pathway_id,step_id,substrate_smiles,product,product_smiles,"initial PFAS concentration
(μM)",pH,"temperature
(℃)",system,UV(nm),organic matter content（％）,cation exchange capacity（cmol/kg）,TP(mg/g),TN(mg/g),TOC(mg/g),moisture content(％),TTS(g/L),sludge_volume(mL),DO(mg/L),reaction time(d)
6:2 FTOH,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,7.51,35,biotransformation,,,,,,,,,4,anaerobic,90
6:2 FTOH,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,7.51,35,biotransformation,,,,,,,,,4,anaerobic,90
6:2 FTOH,,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,7.51,35,biotransformation,,,,,,,,,4,anaerobic,90
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,7.51,35,biotransformation,,,,,,,,,4,anaerobic,90
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,7.51,35,biotransformation,,,,,,,,,4,anaerobic,90
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,7.51,35,biotransformation,,,,,,,,,4,anaerobic,90
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)O,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)O,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)N,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(C=O)C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.0077,7.2,22,biotransformation,,,,,,,,,,aerobic,
6:2 FTOH,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,8.6,45,biotransformation,,,,,,,,,,aerobic,52
6:2 FTOH,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,5.05,7,20,biotransformation,,,,,,,,,,anaerobic,100
6:2 FTOH,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,5.05,7,20,biotransformation,,,,,,,,,,anaerobic,100
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C=O,,CC(=O)NC(CS/C(=C\CO)/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)SCC(C(=O)O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)SC(=O)CO,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)SC(=O)C(C(=O)O)O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C=O,100,,30,biotransformation,,,,,,,,,,,6
6:2 FTOH,,C(C(C(=O)O)O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)O,0.46,,30,biotransformation,,,,,,,,,,aerobic,144
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,0.46,,30,biotransformation,,,,,,,,,,aerobic,144
6:2 FTOH,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.46,,30,biotransformation,,,,,,,,,,aerobic,144
6:2 FTOH,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,0.46,,30,biotransformation,,,,,,,,,,aerobic,144
6:2 FTOH,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(C(C(=O)O)O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,0.46,,30,biotransformation,,,,,,,,,,aerobic,144
6:2 FTOH,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,0.46,,30,biotransformation,,,,,,,,,,aerobic,144
6:2 FTOH,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.46,,30,biotransformation,,,,,,,,,,aerobic,144
6:2 FTOH,,C(=CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,,C(=CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,C(=CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,13.7,6.1,23.5,biotransformation,,,,,,,,,,aerobic,28
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(C(C(=O)O)O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(C(C(=O)O)O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTOH,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,3.37,6.9,,biotransformation,,,86,,,,,,,aerobic,100
6:2 FTS,,C(CS(=O)(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,148,7,30,biotransformation,,,,,,,,,,aerobic,140
6:2 FTS,,C(CS(=O)(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,148,7,30,biotransformation,,,,,,,,,,aerobic,140
6:2 FTS,,C(CS(=O)(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,148,7,30,biotransformation,,,,,,,,,,aerobic,140
6:2 FTS,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)O,,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)O,3,7.9,20,biotransformation,,,,,,,,,,aerobic,90
6:2 FTS,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,CC(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,3.78,,25,biotransformation,,,,,,,,,,,224
6:2 FTS,,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,3.78,,25,biotransformation,,,,,,,,,,,224
